CH1;CH2;CH3;CH4;CH5;CH6
360=248.451,18.0558,-44.8338,46.3397,-329.999,-11.214
361=247.829,18.0558,-44.8338,46.9535,-329.375,-11.5255
362=248.451,18.3671,-45.4479,46.3397,-329.375,-11.214
363=248.14,18.3671,-45.1409,47.2604,-329.687,-11.5255
364=248.451,17.7445,-44.8338,46.6466,-329.375,-10.591
365=247.517,18.0558,-45.1409,46.6466,-329.375,-10.2795
366=248.14,17.7445,-44.8338,46.6466,-329.375,-10.591
367=247.829,18.0558,-44.8338,46.6466,-329.375,-10.2795
368=248.14,18.0558,-45.1409,46.6466,-329.064,-10.2795
369=247.517,18.6784,-44.8338,46.6466,-329.375,-10.2795
370=247.829,18.6784,-44.8338,46.6466,-329.375,-9.96801
371=247.829,18.6784,-44.8338,46.6466,-329.064,-9.96801
372=247.829,18.3671,-44.8338,46.9535,-329.375,-10.591
373=247.517,18.6784,-44.8338,46.9535,-329.375,-9.96801
374=247.829,18.0558,-44.5267,46.9535,-329.064,-10.2795
375=248.14,18.0558,-44.8338,46.3397,-329.687,-10.591
376=247.829,18.0558,-44.8338,46.3397,-329.687,-10.591
377=248.14,18.0558,-44.8338,46.0328,-329.999,-10.591
378=248.451,17.7445,-45.1409,46.3397,-329.375,-11.214
379=247.829,18.0558,-45.1409,46.6466,-329.375,-11.5255
380=248.451,17.7445,-44.8338,46.0328,-329.687,-11.214
381=248.451,17.7445,-45.1409,46.0328,-329.687,-11.5255
382=248.451,18.0558,-44.8338,46.3397,-329.687,-11.214
383=248.14,17.7445,-45.1409,46.3397,-329.687,-11.5255
384=248.14,18.0558,-45.1409,46.6466,-329.064,-10.591
385=248.451,17.7445,-44.8338,46.3397,-329.687,-10.9025
386=248.14,18.0558,-44.8338,46.3397,-329.375,-11.214
387=247.829,18.0558,-44.8338,46.3397,-328.752,-10.9025
388=248.14,18.0558,-44.5267,46.9535,-328.752,-10.591
389=248.14,17.7445,-44.8338,46.6466,-329.064,-10.9025
390=247.829,18.0558,-44.8338,46.6466,-328.752,-10.591
391=248.14,18.6784,-44.8338,46.9535,-329.064,-10.2795
392=248.14,18.3671,-44.5267,46.3397,-329.064,-10.9025
393=247.829,18.3671,-45.1409,46.3397,-328.752,-10.591
394=248.14,18.0558,-44.5267,46.9535,-329.375,-10.9025
395=247.829,18.0558,-44.5267,46.6466,-328.752,-10.2795
396=247.829,18.3671,-44.5267,46.3397,-329.064,-10.591
397=247.517,18.3671,-44.8338,46.6466,-328.752,-10.591
398=248.14,17.7445,-44.8338,46.3397,-329.064,-11.5255
399=247.517,17.4332,-45.1409,46.0328,-329.064,-11.214
400=248.14,17.7445,-44.8338,45.7259,-329.375,-11.5255
401=248.14,17.7445,-45.1409,46.0328,-329.375,-11.5255
402=248.14,17.7445,-44.8338,45.4191,-329.687,-11.5255
403=247.829,18.0558,-44.5267,46.3397,-329.375,-10.9025
404=248.14,18.0558,-44.5267,46.3397,-329.375,-11.837
405=248.451,17.7445,-45.1409,46.6466,-329.687,-11.214
406=248.14,18.3671,-45.1409,46.3397,-329.687,-11.214
407=248.14,17.7445,-44.8338,46.0328,-329.064,-11.214
408=247.829,18.0558,-44.8338,46.6466,-329.064,-10.9025
409=248.14,18.0558,-44.8338,46.3397,-329.375,-10.591
410=248.14,18.0558,-44.8338,46.6466,-329.375,-11.214
411=248.14,18.0558,-44.8338,46.0328,-329.375,-11.214
412=247.829,17.7445,-44.8338,46.0328,-328.752,-10.9025
413=247.517,18.0558,-44.8338,46.6466,-329.064,-10.9025
414=247.517,18.3671,-44.5267,46.6466,-328.752,-9.96801
415=247.829,18.9897,-45.4479,46.6466,-328.752,-10.591
416=247.829,18.3671,-44.8338,46.6466,-328.752,-10.2795
417=248.14,18.6784,-45.1409,46.9535,-329.064,-10.591
418=248.14,18.0558,-44.5267,46.3397,-329.375,-10.591
419=247.829,18.0558,-44.8338,46.9535,-329.687,-10.9025
420=248.14,18.3671,-44.8338,46.3397,-329.064,-10.591
421=248.763,17.7445,-45.1409,46.6466,-329.999,-10.591
422=249.074,17.4332,-44.8338,46.3397,-329.999,-10.9025
423=248.14,17.7445,-44.8338,46.0328,-329.687,-10.9025
424=248.451,18.0558,-44.5267,46.3397,-329.999,-11.5255
425=248.14,17.7445,-44.8338,46.3397,-329.999,-10.9025
426=248.451,18.0558,-44.5267,46.6466,-329.687,-10.591
