CH1;CH2;CH3;CH4;CH5;CH6
129=247.206,18.6784,-44.5267,45.7259,-329.375,-10.591
130=247.517,18.9897,-44.8338,45.7259,-329.375,-10.591
131=247.517,18.6784,-44.8338,45.7259,-329.064,-10.9025
132=247.829,18.9897,-44.5267,45.7259,-329.064,-11.214
133=247.517,18.6784,-44.2196,46.0328,-329.687,-10.9025
134=247.517,18.6784,-44.8338,46.0328,-329.064,-10.2795
135=247.517,19.301,-44.2196,46.0328,-329.064,-10.2795
136=247.829,19.301,-44.2196,45.7259,-329.064,-10.2795
137=247.517,18.9897,-44.8338,46.0328,-329.687,-10.2795
138=247.829,18.6784,-44.5267,46.0328,-329.687,-10.2795
139=247.517,18.9897,-44.5267,45.7259,-329.687,-10.591
140=247.829,18.6784,-44.5267,45.7259,-329.687,-10.591
141=247.517,18.6784,-44.8338,45.7259,-329.375,-10.591
142=247.829,18.6784,-44.5267,45.7259,-329.064,-10.591
143=247.829,18.9897,-44.5267,45.7259,-329.064,-10.2795
144=247.517,18.9897,-44.5267,45.7259,-329.375,-9.96801
145=247.829,19.301,-44.2196,45.7259,-329.375,-10.2795
146=247.829,18.9897,-44.5267,45.7259,-329.999,-10.2795
147=248.14,18.9897,-44.5267,46.0328,-329.687,-10.591
148=247.829,19.301,-44.8338,46.0328,-329.687,-10.591
149=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
150=247.517,18.6784,-44.8338,45.7259,-329.687,-10.591
151=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
152=247.517,18.6784,-44.5267,45.7259,-329.375,-10.9025
153=247.517,19.301,-44.5267,45.7259,-329.375,-10.591
154=247.829,19.301,-44.8338,46.0328,-329.687,-10.2795
155=247.517,18.9897,-44.5267,46.0328,-329.687,-10.2795
156=247.517,18.9897,-44.2196,46.0328,-329.375,-10.2795
157=247.517,18.9897,-44.5267,45.7259,-329.064,-9.96801
158=247.206,18.9897,-44.8338,45.7259,-329.375,-10.2795
159=247.517,18.6784,-44.8338,45.7259,-328.752,-10.9025
160=247.829,18.6784,-44.5267,45.7259,-329.375,-11.214
161=247.829,18.6784,-44.5267,45.4191,-329.375,-10.9025
162=247.517,18.6784,-44.5267,45.4191,-329.375,-10.9025
163=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
164=247.517,19.301,-44.5267,46.0328,-329.375,-10.2795
165=247.829,19.301,-44.5267,45.7259,-329.687,-10.2795
166=247.517,19.301,-44.5267,45.7259,-329.375,-10.591
